code,term
102457005,Battered baby AND/OR child syndrome
102458000,Shaken baby syndrome
1037761000000107,Mother victim of domestic violence
1037771000000100,Mother victim of domestic violence 
104341000000101,Physical child abuse
1045671000000102,Victim of psychological abuse
1045681000000100,Victim of psychological abuse 
1045771000000106,Victim of discriminatory abuse
1045781000000108,Victim of discriminatory abuse 
10756261000119102,Physical abuse complicating childbirth
10756301000119105,Physical abuse complicating pregnancy
10760941000119102,Psychological abuse complicating childbirth
10760981000119107,Psychological abuse complicating pregnancy
10761021000119102,Sexual abuse complicating childbirth
10761061000119107,Sexual abuse complicating pregnancy
1087071000000109,Suspected victim of domestic violence
11385001,Assault and battery
1145107005,Injury due to assault with used injection needle
1145108000,Injury due to assault with unused injection needle
1145109008,Assault with unused injection needle
1155836002,Support of victim of abuse
1162435001,Abuse by cyberbullying
1172619003,Support of victim of child abuse
1172620009,Support of victim of elder abuse
1172621008,Support of victim of incest
1172622001,Victim of incest
1172623006,Support of victim of intimate partner violence
1204391000,Assault by hair pulling
12240741000119107,Neglect of adult
12242911000119107,Suspected victim of elder physical abuse
12399011000119104,Neglect of elder
12399051000119103,Elder sexual abuse
12399091000119108,Adult abuse
12399491000119102,Suspected victim of elder sexual abuse
12399531000119102,Suspected victim of elder emotional abuse
1255947006,Victim of institutional abuse
1279539008,Victim of domestic violence
1279642005,Psychological abuse
1279643000,Victim of psychological abuse
1279934006,Victim of psychological abuse during childhood
1279935007,Victim of emotional abuse during childhood
1285088001,Maltreatment
1285089009,Abuse of elderly person
1285090000,Suspected abuse of elderly person
149141000119102,Adult victim of sexual abuse
154906006,Sexual abuse of child
158085003,Assault
158086002,Fight - assault
158087006,Rape - assault
158088001,"Assault by corrosive substance, except poisoning"
158089009,Assault by poisoning
158090000,Assault by hanging and strangulation
158091001,Assault by drowning
158092008,Assault with firearm &/or explosive
158093003,Assault by cutting and stabbing instruments
158095005,Assault/injury NOS
158114007,Assault/injury NOS
15912911000119102,Suspected victim of elder neglect
160800006,Battered wife - history
160801005,Battered husband - history
160829008,Violence between parents
161064007,Child/parent violence
16266001,Voice abuse
16445007,Homosexual forcible assault
1659241000000103,Traumatic injury of head and/or neck due to physical abuse
17044007,Victim of statutory rape
1874101000000103,Safeguarding concern about domestic abuse
1874111000000101,Safeguarding concern about sexual abuse
20251006,Emotional and/or nutritional maltreatment of child
205161000000100,Victim of emotional abuse
205171000000107,Victim of domestic violence
206794002,[D]Physical violence
207871000119100,Adult victim of emotional abuse
208271000000106,Victim of physical abuse
208281000000108,Victim of physical abuse
208291000000105,Victim of sexual abuse
208301000000109,Victim of sexual abuse
208311000000106,Victim of emotional abuse
208321000000100,Victim of emotional abuse
208331000000103,Victim of domestic violence
208341000000107,Victim of domestic violence
213002000,Child abuse
213004004,Nutritional maltreatment of child
213007006,Multiple deprivation of child
213012007,Battered wife
213013002,Battered husband
213014008,Adult maltreatment syndrome NOS
213015009,Maltreatment syndromes
213017001,Sexual abuse
219177001,"Homicide and assault by fight, brawl and rape"
219178006,Homicide or assault by unarmed fight or brawl
219179003,Assault: [rape] or [sexual] or [homicide]
219180000,"Homicide or assault by fight, brawl or rape NOS"
219181001,"Assault by corrosive or caustic substance, except poisoning"
219182008,Assault by acid
219184009,Assault by caustic substance
219185005,Assault by corrosive substance NOS
219186006,Assault by poisoning
219187002,Assault by poisoning by drugs or medicines
219188007,Assault by poisoning by other solid or liquid substances
219189004,Assault by poisoning by other gases or vapours
219190008,Assault by poisoning NOS
219191007,Assault by hanging and strangulation
219192000,Assault by garrotting or ligature
219193005,Assault by hanging
219194004,Assault by strangulation
219195003,Assault by suffocation
219196002,Assault by hanging or strangulation NOS
219197006,Assault by drowning
219198001,Assault by firearms and explosives
219199009,Assault by handgun
219200007,Assault by pistol
219201006,Assault by revolver
219202004,Assault by handgun NOS
219203009,Assault by shotgun
219204003,Assault by hunting rifle
219205002,Assault by military firearm
219206001,Assault by other firearms
219207005,Assault by antipersonnel bomb
219208000,Assault by gasoline bomb
219209008,Assault by letter bomb
219211004,Assault by other explosive
219212006,Assault by car bomb
219213001,Assault by bomb in house
219214007,Assault by dynamite
219215008,Assault by bomb NOS
219216009,Assault by other explosive NOS
219217000,Assault by explosive NOS
219218005,Assault by cutting and stabbing instruments
219222000,Cut in fight
219223005,Stabbed in fight
219224004,Assault by cutting or stabbing NOS
219225003,Child battering and other maltreatment
219226002,Child battering or other maltreatment by parent
219227006,Child battering or other maltreatment by other specified person
219228001,Child battering or other maltreatment by person NOS
219230004,Assault by other means
219231000,Assault by fire and burning
219232007,Assault by arson
219233002,Assault by homicidal burns NOS
219234008,Assault by pushing from high place
219235009,Assault by striking by blunt or thrown object
219236005,Assault by striking with blunt object
219237001,Assault by striking with thrown object
219238006,Assault by striking by blunt or thrown object NOS
219239003,Assault by hot liquid
219240001,Assault by criminal neglect
219241002,Abandonment of child with intent to injure or kill
219242009,Abandonment of infant with intent to injure or kill
219244005,Assault by other specified means
219245006,Assault by bite of human being
219246007,Assault by other means NOS
219247003,Assault by unspecified means
219253003,Assault by means NOS
219255005,Homicide or assault NOS
222329006,"[X]Assault by drugs, medicaments and biological substances"
222330001,"[X]Assault by drugs, medicaments and biological substances, occurrence at home"
222331002,"[X]Assault by drugs, medicaments and biological substances, occurrence in residential institution"
222332009,"[X]Assault by drugs, medicaments and biological substances, occurrence at school, other institution and public administrative area"
222333004,"[X]Assault by drugs, medicaments and biological substances, occurrence at sports and athletics area"
222335006,"[X]Assault by drugs, medicaments and biological substances, occurrence at trade and service area"
222336007,"[X]Assault by drugs, medicaments and biological substances, occurrence at industrial and construction area"
222337003,"[X]Assault by drugs, medicaments and biological substances, occurrence on farm"
222338008,"[X]Assault by drugs, medicaments and biological substances, occurrence at other specified place"
